device_id,user_id,device_type,os,device_city
D303925,U100912,Android Phone,Android 12,Delhi
D303926,U100326,Tablet,iOS 15,Mumbai
D303927,U102430,Android Phone,iOS 15,Bangalore
D303928,U102707,iPhone,Android 12,Bangalore
D303929,U102342,Android Phone,MacOS 10.15,Chennai
D303930,U100274,iPhone,MacOS 12,Lucknow
D303931,U102432,Windows PC,MacOS 12,Pune
D303932,U104440,iPhone,MacOS 12,Mumbai
D303933,U100155,Android Phone,Android 10,Ahmedabad
D303934,U103879,iPhone,Android 10,Delhi
D303935,U101361,iPhone,Windows 10,Delhi
D303936,U100373,Android Phone,Windows 10,Pune
D303937,U100253,iPhone,iOS 13,Bangalore
D303938,U100063,iPhone,Android 10,Kolkata
D303939,U102074,Android Phone,Android 12,Jaipur
D303940,U102489,Mac,Android 10,Chennai
D303941,U103106,Android Phone,Android 10,Mumbai
D303942,U100405,Android Phone,Android 11,Lucknow
D303943,U103270,Android Phone,iOS 15,Bangalore
D303944,U103698,Android Phone,iOS 14,Pune
D303945,U100322,Android Phone,iOS 12,Mumbai
D303946,U103375,Android Phone,iOS 14,Mumbai
D303947,U100594,iPhone,Windows 10,Ahmedabad
D303948,U102196,iPhone,Android 10,Jaipur
D303949,U103307,Android Phone,Android 12,Delhi
D303950,U104354,iPhone,Android 11,Lucknow
D303951,U102655,iPhone,Android 9,Chennai
D303952,U102177,iPhone,Android 10,Lucknow
D303953,U104167,Tablet,Windows 11,Hyderabad
D303954,U101080,Android Phone,MacOS 10.15,Ahmedabad
D303955,U101025,Android Phone,Android 10,Delhi
D303956,U102331,Android Phone,Windows 11,Mumbai
D303957,U100601,Android Phone,Android 12,Lucknow
D303958,U100111,Android Phone,Android 10,Mumbai
D303959,U101810,Android Phone,Android 11,Jaipur
D303960,U100762,iPhone,MacOS 12,Mumbai
D303961,U103185,Mac,iOS 12,Pune
D303962,U102742,iPhone,Windows 10,Chennai
D303963,U102429,iPhone,iOS 13,Kolkata
D303964,U102481,iPhone,iOS 13,Ahmedabad
D303965,U100492,iPhone,Windows 11,Mumbai
D303966,U102012,Android Phone,MacOS 12,Chennai
D303967,U100356,Android Phone,iOS 15,Hyderabad
D303968,U101774,Android Phone,MacOS 10.15,Chennai
D303969,U103388,Android Phone,Android 10,Bangalore
D303970,U104932,iPhone,MacOS 10.15,Delhi
D303971,U101484,Android Phone,Android 11,Pune
D303972,U101320,Android Phone,Android 11,Delhi
D303973,U103347,Android Phone,MacOS 10.15,Mumbai
D303974,U104589,iPhone,iOS 13,Bangalore
D303975,U101474,Android Phone,Android 11,Ahmedabad
D303976,U104190,Android Phone,Android 9,Mumbai
D303977,U101573,Android Phone,Android 11,Chennai
D303978,U103196,Android Phone,Windows 11,Delhi
D303979,U101049,iPhone,Android 9,Hyderabad
D303980,U101310,Android Phone,MacOS 12,Mumbai
D303981,U104918,Android Phone,Windows 11,Mumbai
D303982,U101945,Tablet,Android 11,Chennai
D303983,U100080,Android Phone,Windows 10,Bangalore
D303984,U103860,iPhone,iOS 14,Delhi
D303985,U100636,iPhone,iOS 12,Kolkata
D303986,U100553,Android Phone,iOS 14,Hyderabad
D303987,U104181,Android Phone,Android 9,Kolkata
D303988,U101742,Android Phone,MacOS 10.15,Kolkata
D303989,U100690,Android Phone,Windows 11,Lucknow
D303990,U104878,Android Phone,Android 11,Bangalore
D303991,U101403,iPhone,Android 10,Chennai
D303992,U103164,Android Phone,iOS 13,Hyderabad
D303993,U101313,Android Phone,iOS 13,Delhi
D303994,U102905,iPhone,Windows 11,Lucknow
D303995,U103484,Android Phone,MacOS 10.15,Hyderabad
D303996,U103788,iPhone,Android 9,Pune
D303997,U102056,Android Phone,Android 11,Chennai
D303998,U103079,iPhone,iOS 15,Pune
D303999,U104202,Windows PC,iOS 12,Jaipur
D304000,U104201,iPhone,MacOS 12,Hyderabad
D304001,U103737,Windows PC,iOS 15,Bangalore
D304002,U101998,Android Phone,Android 12,Pune
D304003,U102655,Android Phone,Windows 10,Jaipur
D304004,U104838,Android Phone,iOS 13,Pune
D304005,U101245,Android Phone,iOS 13,Pune
D304006,U103462,Windows PC,Windows 10,Kolkata
D304007,U103962,Android Phone,iOS 13,Mumbai
D304008,U102404,Android Phone,Windows 10,Ahmedabad
D304009,U104329,Mac,iOS 13,Kolkata
D304010,U102141,Android Phone,iOS 15,Bangalore
D304011,U104181,iPhone,iOS 13,Kolkata
D304012,U103221,Android Phone,iOS 14,Delhi
D304013,U100258,Mac,iOS 12,Hyderabad
D304014,U104116,Android Phone,Android 10,Hyderabad
D304015,U103489,iPhone,Android 12,Chennai
D304016,U101111,iPhone,iOS 12,Ahmedabad
D304017,U103519,Tablet,Android 12,Hyderabad
D304018,U102557,Tablet,iOS 13,Chennai
D304019,U104715,iPhone,iOS 13,Ahmedabad
D304020,U101523,Android Phone,Android 12,Mumbai
D304021,U101317,Android Phone,iOS 12,Hyderabad
D304022,U100292,Windows PC,Android 12,Mumbai
D304023,U103931,iPhone,iOS 15,Pune
D304024,U104925,Windows PC,iOS 13,Delhi
D304025,U103445,iPhone,iOS 15,Jaipur
D304026,U101846,Android Phone,iOS 13,Delhi
D304027,U104393,Android Phone,MacOS 12,Kolkata
D304028,U101266,Android Phone,iOS 13,Pune
D304029,U103466,iPhone,iOS 15,Kolkata
D304030,U102984,Android Phone,iOS 13,Bangalore
D304031,U104262,Android Phone,Windows 10,Bangalore
D304032,U104858,iPhone,iOS 14,Jaipur
D304033,U101797,Android Phone,Android 10,Mumbai
D304034,U100476,Android Phone,Windows 10,Ahmedabad
D304035,U100788,Android Phone,Windows 11,Bangalore
D304036,U103696,iPhone,iOS 12,Delhi
D304037,U101816,Android Phone,iOS 14,Kolkata
D304038,U100699,iPhone,Android 9,Delhi
D304039,U104075,Windows PC,MacOS 10.15,Ahmedabad
D304040,U103244,iPhone,Windows 11,Ahmedabad
D304041,U100658,Mac,MacOS 12,Bangalore
D304042,U103566,Android Phone,iOS 15,Ahmedabad
D304043,U103189,Android Phone,Android 11,Ahmedabad
D304044,U104923,Android Phone,Android 12,Pune
D304045,U104937,iPhone,MacOS 12,Delhi
D304046,U104876,Android Phone,Android 9,Mumbai
D304047,U104475,Mac,Windows 10,Mumbai
D304048,U103966,iPhone,Android 9,Jaipur
D304049,U103355,Windows PC,Windows 10,Chennai
D304050,U102723,Android Phone,iOS 14,Hyderabad
D304051,U103963,iPhone,iOS 13,Kolkata
D304052,U104829,Android Phone,Windows 10,Lucknow
D304053,U100582,iPhone,iOS 12,Mumbai
D304054,U100682,iPhone,iOS 14,Ahmedabad
D304055,U102494,Android Phone,Windows 11,Mumbai
D304056,U101468,Mac,iOS 13,Lucknow
D304057,U102659,iPhone,Android 9,Hyderabad
D304058,U101556,iPhone,MacOS 12,Bangalore
D304059,U103913,Android Phone,iOS 14,Kolkata
D304060,U104491,Android Phone,iOS 13,Ahmedabad
D304061,U101412,Android Phone,Android 9,Kolkata
D304062,U103862,iPhone,Android 10,Delhi
D304063,U100532,Android Phone,Android 12,Chennai
D304064,U103983,Tablet,MacOS 12,Lucknow
D304065,U103490,Tablet,Windows 10,Chennai
D304066,U103552,Android Phone,iOS 12,Kolkata
D304067,U102462,iPhone,Windows 11,Mumbai
D304068,U100534,Android Phone,iOS 12,Delhi
D304069,U104211,Android Phone,MacOS 10.15,Bangalore
D304070,U100548,Android Phone,Android 12,Jaipur
D304071,U102407,Windows PC,Windows 10,Hyderabad
D304072,U100871,Mac,iOS 13,Chennai
D304073,U104231,Android Phone,Windows 10,Hyderabad
D304074,U102871,Android Phone,Android 11,Jaipur
D304075,U102539,Android Phone,MacOS 12,Lucknow
D304076,U101586,iPhone,Android 12,Chennai
D304077,U103913,Android Phone,iOS 14,Jaipur
D304078,U101050,Windows PC,Windows 10,Jaipur
D304079,U103603,Mac,iOS 15,Delhi
D304080,U104846,Android Phone,iOS 14,Jaipur
D304081,U101330,Windows PC,MacOS 10.15,Bangalore
D304082,U103430,iPhone,MacOS 12,Ahmedabad
D304083,U101546,iPhone,Windows 11,Jaipur
D304084,U104648,Windows PC,Android 11,Hyderabad
D304085,U104495,Android Phone,Windows 11,Chennai
D304086,U101568,iPhone,iOS 14,Jaipur
D304087,U101155,Android Phone,iOS 14,Kolkata
D304088,U100412,iPhone,MacOS 12,Ahmedabad
D304089,U103487,Android Phone,iOS 14,Pune
D304090,U104598,Android Phone,MacOS 10.15,Chennai
D304091,U100725,Android Phone,iOS 15,Hyderabad
D304092,U104080,Android Phone,Android 10,Bangalore
D304093,U103775,Android Phone,Windows 10,Delhi
D304094,U102359,Android Phone,iOS 13,Pune
D304095,U101116,Windows PC,iOS 14,Bangalore
D304096,U103264,iPhone,Android 12,Hyderabad
D304097,U102970,Android Phone,Android 11,Mumbai
D304098,U104057,Windows PC,Windows 10,Pune
D304099,U102821,Windows PC,Android 11,Mumbai
D304100,U100244,Android Phone,Android 10,Bangalore
D304101,U101017,iPhone,iOS 13,Mumbai
D304102,U101903,Android Phone,Windows 10,Lucknow
D304103,U102457,iPhone,Android 11,Pune
D304104,U101749,iPhone,iOS 12,Pune
D304105,U104396,Android Phone,iOS 13,Kolkata
D304106,U101405,iPhone,MacOS 12,Jaipur
D304107,U103402,Android Phone,Android 10,Delhi
D304108,U101807,iPhone,MacOS 12,Kolkata
D304109,U104963,Android Phone,Android 10,Delhi
D304110,U104580,Windows PC,iOS 14,Pune
D304111,U103922,iPhone,MacOS 10.15,Lucknow
D304112,U103824,Android Phone,MacOS 10.15,Ahmedabad
D304113,U103217,iPhone,iOS 14,Mumbai
D304114,U102936,Android Phone,iOS 13,Ahmedabad
D304115,U102816,iPhone,Windows 11,Bangalore
D304116,U100134,iPhone,MacOS 10.15,Chennai
D304117,U104687,Android Phone,Android 9,Hyderabad
D304118,U104908,Android Phone,Android 12,Kolkata
D304119,U102635,Android Phone,Android 12,Mumbai
D304120,U104352,iPhone,MacOS 10.15,Hyderabad
D304121,U102013,iPhone,Android 9,Mumbai
D304122,U100561,Android Phone,Android 10,Ahmedabad
D304123,U104172,Android Phone,Android 9,Delhi
D304124,U102547,Mac,MacOS 12,Jaipur
D304125,U104701,Android Phone,Android 9,Lucknow
D304126,U101066,Android Phone,Android 12,Ahmedabad
D304127,U102394,iPhone,iOS 14,Pune
D304128,U103337,Android Phone,iOS 12,Kolkata
D304129,U100686,Mac,Android 10,Hyderabad
D304130,U104983,Android Phone,iOS 12,Hyderabad
D304131,U103041,Windows PC,Windows 11,Jaipur
D304132,U100859,Android Phone,Android 12,Mumbai
D304133,U103704,Android Phone,iOS 14,Hyderabad
D304134,U104392,Android Phone,iOS 13,Hyderabad
D304135,U101868,Tablet,Android 11,Bangalore
D304136,U103049,iPhone,Android 9,Kolkata
D304137,U103739,Android Phone,MacOS 10.15,Kolkata
D304138,U100727,Mac,MacOS 12,Delhi
D304139,U102655,Android Phone,iOS 14,Kolkata
D304140,U102795,Android Phone,Windows 11,Mumbai
D304141,U101506,Android Phone,iOS 12,Chennai
D304142,U101498,Windows PC,MacOS 12,Bangalore
D304143,U103147,Android Phone,iOS 14,Ahmedabad
D304144,U103758,Android Phone,Windows 11,Lucknow
D304145,U101944,Mac,Windows 10,Mumbai
D304146,U100732,iPhone,MacOS 12,Bangalore
D304147,U103934,Android Phone,iOS 14,Mumbai
D304148,U100868,iPhone,MacOS 10.15,Kolkata
D304149,U100015,Android Phone,MacOS 12,Chennai
D304150,U101611,Android Phone,Windows 11,Kolkata
D304151,U104090,Android Phone,iOS 12,Delhi
D304152,U103783,iPhone,Android 10,Jaipur
D304153,U101532,iPhone,iOS 12,Lucknow
D304154,U102596,Android Phone,Windows 10,Lucknow
D304155,U104798,Android Phone,MacOS 10.15,Kolkata
D304156,U103594,Android Phone,Windows 11,Pune
D304157,U103795,iPhone,iOS 15,Delhi
D304158,U100437,iPhone,iOS 14,Pune
D304159,U101205,iPhone,MacOS 12,Pune
D304160,U100520,Tablet,Android 11,Ahmedabad
D304161,U104893,Windows PC,Windows 11,Ahmedabad
D304162,U101711,Tablet,iOS 14,Delhi
D304163,U102497,iPhone,iOS 14,Kolkata
D304164,U102757,Android Phone,iOS 12,Kolkata
D304165,U102614,iPhone,iOS 15,Kolkata
D304166,U100260,Android Phone,MacOS 12,Hyderabad
D304167,U104547,Android Phone,iOS 12,Ahmedabad
D304168,U101901,Android Phone,Android 10,Hyderabad
D304169,U104592,Android Phone,Android 10,Bangalore
D304170,U103825,iPhone,Android 11,Pune
D304171,U103484,Android Phone,iOS 12,Hyderabad
D304172,U103514,Android Phone,Android 9,Mumbai
D304173,U104892,Mac,Android 12,Pune
D304174,U101516,iPhone,Windows 10,Hyderabad
D304175,U101644,Android Phone,Windows 10,Jaipur
D304176,U103353,Android Phone,Windows 10,Chennai
D304177,U101161,Android Phone,Windows 10,Jaipur
D304178,U104019,Mac,Android 9,Hyderabad
D304179,U100146,Android Phone,MacOS 12,Lucknow
D304180,U104486,Mac,Android 12,Mumbai
D304181,U101731,Android Phone,Android 9,Mumbai
D304182,U100022,iPhone,Windows 11,Bangalore
D304183,U103013,Android Phone,iOS 13,Jaipur
D304184,U101377,Android Phone,iOS 12,Hyderabad
D304185,U101526,Android Phone,iOS 12,Pune
D304186,U102407,Android Phone,iOS 14,Delhi
D304187,U102898,Tablet,iOS 14,Chennai
D304188,U100680,iPhone,Android 9,Chennai
D304189,U100241,Android Phone,Android 10,Lucknow
D304190,U102306,iPhone,MacOS 12,Mumbai
D304191,U101770,Android Phone,iOS 13,Jaipur
D304192,U102910,Mac,MacOS 12,Chennai
D304193,U103740,Android Phone,iOS 15,Ahmedabad
D304194,U103072,Android Phone,Windows 10,Bangalore
D304195,U100521,Android Phone,Android 12,Delhi
D304196,U104981,Android Phone,MacOS 10.15,Pune
D304197,U103574,Mac,iOS 15,Mumbai
D304198,U100245,Android Phone,Windows 11,Mumbai
D304199,U103816,Android Phone,Android 12,Lucknow
D304200,U104402,Windows PC,iOS 15,Bangalore
D304201,U102843,Android Phone,iOS 12,Lucknow
D304202,U104162,Android Phone,MacOS 10.15,Chennai
D304203,U104430,iPhone,MacOS 10.15,Bangalore
D304204,U104820,Android Phone,iOS 12,Kolkata
D304205,U104772,Windows PC,Android 9,Bangalore
D304206,U100968,iPhone,Android 11,Lucknow
D304207,U100173,Android Phone,Android 12,Pune
D304208,U103258,Android Phone,Android 9,Ahmedabad
D304209,U103395,Android Phone,MacOS 12,Delhi
D304210,U102844,iPhone,iOS 13,Bangalore
D304211,U101185,iPhone,Android 10,Hyderabad
D304212,U104743,iPhone,iOS 15,Kolkata
D304213,U102040,Android Phone,iOS 12,Lucknow
D304214,U103707,iPhone,Android 11,Ahmedabad
D304215,U103115,Android Phone,iOS 13,Bangalore
D304216,U104477,Mac,iOS 15,Kolkata
D304217,U103561,Android Phone,iOS 15,Ahmedabad
D304218,U103173,Windows PC,Android 11,Kolkata
D304219,U104200,Android Phone,iOS 15,Hyderabad
D304220,U100271,Android Phone,Windows 11,Ahmedabad
D304221,U103526,Android Phone,iOS 15,Bangalore
D304222,U102931,Mac,MacOS 12,Delhi
D304223,U103886,Windows PC,MacOS 12,Kolkata
D304224,U101120,iPhone,iOS 13,Bangalore
D304225,U102995,Android Phone,iOS 12,Hyderabad
D304226,U101420,iPhone,iOS 13,Jaipur
D304227,U100585,Android Phone,iOS 13,Ahmedabad
D304228,U102876,iPhone,Android 11,Ahmedabad
D304229,U100107,Android Phone,MacOS 12,Hyderabad
D304230,U100465,Windows PC,iOS 14,Jaipur
D304231,U102648,iPhone,Android 10,Lucknow
D304232,U104492,Android Phone,MacOS 10.15,Ahmedabad
D304233,U103577,iPhone,MacOS 12,Mumbai
D304234,U100077,Android Phone,iOS 14,Bangalore
D304235,U100544,Android Phone,MacOS 12,Lucknow
D304236,U102155,Android Phone,MacOS 12,Delhi
D304237,U102146,Android Phone,MacOS 12,Hyderabad
D304238,U100199,Android Phone,MacOS 12,Pune
D304239,U101280,iPhone,Android 9,Chennai
D304240,U100634,iPhone,Android 9,Ahmedabad
D304241,U102835,Android Phone,iOS 14,Delhi
D304242,U103291,Tablet,Windows 10,Bangalore
D304243,U101952,Mac,MacOS 10.15,Bangalore
D304244,U102857,Android Phone,iOS 15,Mumbai
D304245,U101007,Android Phone,Android 12,Kolkata
D304246,U104258,Mac,MacOS 12,Kolkata
D304247,U100021,Android Phone,iOS 15,Lucknow
D304248,U102521,Android Phone,Windows 10,Kolkata
D304249,U101607,Mac,Android 12,Ahmedabad
D304250,U102254,iPhone,Windows 11,Delhi
D304251,U102580,Windows PC,Android 10,Delhi
D304252,U103230,Windows PC,MacOS 10.15,Chennai
D304253,U104646,Android Phone,MacOS 10.15,Chennai
D304254,U102805,iPhone,Windows 10,Lucknow
D304255,U101137,Windows PC,MacOS 12,Kolkata
D304256,U102620,Android Phone,MacOS 10.15,Kolkata
D304257,U102561,Android Phone,Android 9,Jaipur
D304258,U104323,Android Phone,Android 11,Jaipur
D304259,U102832,iPhone,Android 10,Ahmedabad
D304260,U104340,iPhone,Android 12,Kolkata
D304261,U103246,Mac,iOS 15,Bangalore
D304262,U102859,Android Phone,Android 10,Delhi
D304263,U101642,iPhone,Android 10,Delhi
D304264,U101280,Android Phone,iOS 15,Jaipur
D304265,U100497,Mac,iOS 15,Mumbai
D304266,U102741,iPhone,iOS 12,Kolkata
D304267,U104606,iPhone,Windows 10,Hyderabad
D304268,U100063,Android Phone,iOS 15,Hyderabad
D304269,U104763,Android Phone,iOS 12,Delhi
D304270,U104296,Android Phone,Android 9,Hyderabad
D304271,U102191,Windows PC,Windows 11,Bangalore
D304272,U101568,Android Phone,iOS 15,Chennai
D304273,U102902,Windows PC,Android 10,Jaipur
D304274,U104277,Android Phone,Android 11,Kolkata
D304275,U100145,iPhone,Android 12,Kolkata
D304276,U102246,Android Phone,Android 11,Delhi
D304277,U100236,Android Phone,Windows 11,Lucknow
D304278,U103220,iPhone,MacOS 12,Hyderabad
D304279,U100383,Android Phone,Android 10,Ahmedabad
D304280,U101583,Android Phone,Android 11,Kolkata
D304281,U103693,iPhone,Android 12,Bangalore
D304282,U103759,Android Phone,MacOS 12,Bangalore
D304283,U101136,iPhone,iOS 15,Delhi
D304284,U102564,iPhone,MacOS 12,Jaipur
D304285,U100922,Android Phone,Android 11,Hyderabad
D304286,U102958,Android Phone,Android 9,Chennai
D304287,U100041,Android Phone,iOS 13,Ahmedabad
D304288,U104068,Android Phone,Windows 11,Mumbai
D304289,U100114,Android Phone,MacOS 10.15,Kolkata
D304290,U103042,iPhone,iOS 13,Kolkata
D304291,U102026,Android Phone,Android 12,Lucknow
D304292,U101117,Windows PC,Android 9,Ahmedabad
D304293,U102708,iPhone,iOS 13,Ahmedabad
D304294,U100708,Android Phone,iOS 14,Bangalore
D304295,U102895,iPhone,Android 9,Hyderabad
D304296,U103223,Android Phone,MacOS 12,Lucknow
D304297,U102289,Android Phone,Windows 10,Delhi
D304298,U101808,Tablet,Android 12,Pune
D304299,U102297,Android Phone,iOS 12,Chennai
D304300,U104783,Android Phone,iOS 12,Ahmedabad
D304301,U103765,Windows PC,MacOS 10.15,Kolkata
D304302,U100029,Mac,Windows 10,Ahmedabad
D304303,U101447,iPhone,Android 10,Bangalore
D304304,U100124,iPhone,Android 12,Jaipur
D304305,U101188,iPhone,Windows 11,Jaipur
D304306,U103892,iPhone,iOS 12,Pune
D304307,U104271,Android Phone,Windows 11,Kolkata
D304308,U102285,Windows PC,iOS 14,Mumbai
D304309,U103446,iPhone,Windows 11,Bangalore
D304310,U101852,Android Phone,iOS 14,Chennai
D304311,U102384,Android Phone,Windows 10,Ahmedabad
D304312,U104145,Android Phone,iOS 13,Lucknow
D304313,U101377,Android Phone,Android 11,Pune
D304314,U101591,Android Phone,MacOS 10.15,Lucknow
D304315,U100682,Android Phone,iOS 13,Mumbai
D304316,U101091,Mac,Android 9,Ahmedabad
D304317,U100187,Android Phone,iOS 12,Hyderabad
D304318,U104078,Android Phone,iOS 12,Mumbai
D304319,U104261,Windows PC,Android 11,Pune
D304320,U102107,Android Phone,MacOS 10.15,Lucknow
D304321,U102966,iPhone,iOS 13,Kolkata
D304322,U101243,iPhone,iOS 12,Bangalore
D304323,U100229,iPhone,Windows 10,Chennai
D304324,U102578,Android Phone,iOS 15,Pune
D304325,U100792,Android Phone,iOS 13,Pune
D304326,U104241,iPhone,MacOS 12,Bangalore
D304327,U101397,Android Phone,MacOS 12,Pune
D304328,U103688,Android Phone,iOS 13,Ahmedabad
D304329,U101315,Android Phone,Windows 10,Delhi
D304330,U100632,iPhone,Android 9,Chennai
D304331,U102741,iPhone,iOS 13,Bangalore
D304332,U100916,iPhone,iOS 13,Ahmedabad
D304333,U101997,iPhone,iOS 12,Pune
D304334,U101466,Android Phone,MacOS 10.15,Hyderabad
D304335,U104411,Mac,iOS 15,Bangalore
D304336,U102515,Windows PC,iOS 13,Kolkata
D304337,U103597,Android Phone,iOS 13,Lucknow
D304338,U102944,Android Phone,iOS 15,Lucknow
D304339,U104553,Android Phone,Android 11,Mumbai
D304340,U102197,Mac,Android 11,Kolkata
D304341,U104314,Android Phone,iOS 14,Ahmedabad
D304342,U104491,Android Phone,Android 12,Bangalore
D304343,U104606,Mac,Windows 10,Lucknow
D304344,U103478,iPhone,MacOS 10.15,Kolkata
D304345,U104900,Android Phone,iOS 12,Chennai
D304346,U103725,iPhone,iOS 14,Lucknow
D304347,U101558,iPhone,Android 12,Pune
D304348,U100785,Android Phone,Windows 11,Delhi
D304349,U101048,iPhone,Android 11,Mumbai
D304350,U102868,iPhone,iOS 14,Lucknow
D304351,U100825,iPhone,iOS 12,Pune
D304352,U101188,Tablet,Windows 11,Jaipur
D304353,U103140,iPhone,Android 11,Lucknow
D304354,U101663,iPhone,Android 11,Ahmedabad
D304355,U103404,iPhone,Windows 11,Lucknow
D304356,U104986,Android Phone,iOS 14,Lucknow
D304357,U100439,Android Phone,iOS 15,Kolkata
D304358,U103205,Tablet,Windows 11,Pune
D304359,U104105,iPhone,Android 12,Jaipur
D304360,U100701,Android Phone,Android 11,Lucknow
D304361,U103915,Android Phone,MacOS 12,Jaipur
D304362,U102536,Android Phone,Android 10,Jaipur
D304363,U103142,Android Phone,iOS 15,Chennai
D304364,U100257,Android Phone,iOS 12,Kolkata
D304365,U102178,iPhone,Android 10,Jaipur
D304366,U101834,Android Phone,MacOS 12,Mumbai
D304367,U100768,iPhone,Windows 11,Mumbai
D304368,U103814,Mac,Android 11,Ahmedabad
D304369,U102527,Tablet,Windows 11,Lucknow
D304370,U104390,Windows PC,Windows 11,Kolkata
D304371,U100795,Android Phone,iOS 14,Jaipur
D304372,U103653,iPhone,MacOS 12,Chennai
D304373,U103024,iPhone,Android 11,Hyderabad
D304374,U103255,Android Phone,Android 9,Lucknow
D304375,U101549,Windows PC,Windows 11,Chennai
D304376,U103454,iPhone,iOS 12,Jaipur
D304377,U101236,iPhone,Android 10,Lucknow
D304378,U103811,Android Phone,MacOS 12,Ahmedabad
D304379,U102205,Android Phone,iOS 13,Delhi
D304380,U102397,Windows PC,MacOS 10.15,Lucknow
D304381,U102903,Android Phone,Windows 11,Kolkata
D304382,U100421,Android Phone,Android 12,Bangalore
D304383,U101837,iPhone,Windows 11,Kolkata
D304384,U101016,iPhone,iOS 13,Kolkata
D304385,U104818,Android Phone,iOS 15,Chennai
D304386,U102108,Android Phone,Android 12,Pune
D304387,U100029,iPhone,Android 9,Mumbai
D304388,U100130,Mac,Android 11,Pune
D304389,U104564,Android Phone,Android 12,Bangalore
D304390,U100783,iPhone,iOS 14,Ahmedabad
D304391,U100003,Android Phone,MacOS 10.15,Lucknow
D304392,U101060,iPhone,Android 11,Kolkata
D304393,U101083,iPhone,Windows 10,Jaipur
D304394,U100399,Windows PC,Windows 10,Chennai
D304395,U104981,iPhone,Windows 11,Jaipur
D304396,U100295,Android Phone,Windows 11,Hyderabad
D304397,U103640,Android Phone,Android 9,Hyderabad
D304398,U104184,Windows PC,Android 11,Mumbai
D304399,U103222,Android Phone,MacOS 12,Pune
